start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3385963374448,-121.930990365029,37.3384259672655,-121.931190243814,2023-01-12 19:02:14.500,2023-01-12 19:02:13.400,1.1,25.908570380703694,23.55324580063972,231,232
37.3387727029732,-121.930783504381,37.3385963374448,-121.930990365029,2023-01-12 19:02:15.500,2023-01-12 19:02:14.500,1.0,26.817124153350953,26.817124153350953,232,233
37.3389341032536,-121.930594889429,37.3387727029732,-121.930783504381,2023-01-12 19:02:16.400,2023-01-12 19:02:15.500,0.9,24.499643700177366,27.221826333530405,233,234
37.3391071964478,-121.93038656292,37.3389341032536,-121.930594889429,2023-01-12 19:02:17.500,2023-01-12 19:02:16.400,1.1,26.642987391005082,24.220897628186435,234,235
37.3392677377544,-121.930187972486,37.3391071964478,-121.93038656292,2023-01-12 19:02:18.500,2023-01-12 19:02:17.500,1.0,25.043060298311303,25.043060298311303,235,236
37.3394262214447,-121.92998926061,37.3392677377544,-121.930187972486,2023-01-12 19:02:19.500,2023-01-12 19:02:18.500,1.0,24.888690152807165,24.888690152807165,236,237
37.3395801879098,-121.929792730194,37.3394262214447,-121.92998926061,2023-01-12 19:02:20.500,2023-01-12 19:02:19.500,1.0,24.398569887389158,24.398569887389158,237,238
37.3397317299873,-121.929592945275,37.3395801879098,-121.929792730194,2023-01-12 19:02:21.500,2023-01-12 19:02:20.500,1.0,24.41913206988674,24.41913206988674,238,239
37.3398835754138,-121.929388667245,37.3397317299873,-121.929592945275,2023-01-12 19:02:22.500,2023-01-12 19:02:21.500,1.0,24.73221527707647,24.73221527707647,239,240
37.3400314484671,-121.929189132411,37.3398835754138,-121.929388667245,2023-01-12 19:02:23.500,2023-01-12 19:02:22.500,1.0,24.12417631518544,24.12417631518544,240,241
37.3401958441888,-121.92896723287,37.3400314484671,-121.929189132411,2023-01-12 19:02:24.500,2023-01-12 19:02:23.500,1.0,26.824193231787973,26.824193231787973,241,242
37.3403444173865,-121.928766347168,37.3401958441888,-121.92896723287,2023-01-12 19:02:25.400,2023-01-12 19:02:24.500,0.9,24.26473417687313,26.960815752081256,242,243
37.3405011897539,-121.928554418035,37.3403444173865,-121.928766347168,2023-01-12 19:02:26.500,2023-01-12 19:02:25.400,1.1,25.601008583356563,23.273644166687784,243,244
37.3406638497579,-121.928333294215,37.3405011897539,-121.928554418035,2023-01-12 19:02:27.400,2023-01-12 19:02:26.500,0.9,26.64285503749336,29.603172263881508,244,245
37.3408292173917,-121.928106163075,37.3406638497579,-121.928333294215,2023-01-12 19:02:28.500,2023-01-12 19:02:27.400,1.1,27.23829606771128,24.762087334282977,245,246
37.3409959264544,-121.927879301141,37.3408292173917,-121.928106163075,2023-01-12 19:02:29.500,2023-01-12 19:02:28.500,1.0,27.321241376576275,27.321241376576275,246,247
37.3411689909249,-121.927644368297,37.3409959264544,-121.927879301141,2023-01-12 19:02:30.400,2023-01-12 19:02:29.500,0.9,28.325123426383644,31.472359362648493,247,248
37.3413398901397,-121.927409132745,37.3411689909249,-121.927644368297,2023-01-12 19:02:31.500,2023-01-12 19:02:30.400,1.1,28.182521924923332,25.62047447720303,248,249
37.3415099118165,-121.927173574482,37.3413398901397,-121.927409132745,2023-01-12 19:02:32.500,2023-01-12 19:02:31.500,1.0,28.138239893563732,28.138239893563732,249,250
37.3416793078119,-121.926939465112,37.3415099118165,-121.927173574482,2023-01-12 19:02:33.500,2023-01-12 19:02:32.500,1.0,27.996418692399633,27.996418692399633,250,251
37.3418510155269,-121.926708010861,37.3416793078119,-121.926939465112,2023-01-12 19:02:34.400,2023-01-12 19:02:33.500,0.9,27.996503133369462,31.107225703743847,251,252
37.3420266575418,-121.926480400034,37.3418510155269,-121.926708010861,2023-01-12 19:02:35.500,2023-01-12 19:02:34.400,1.1,28.04961896504602,25.499653604587287,252,253
37.342202834237,-121.926263410973,37.3420266575418,-121.926480400034,2023-01-12 19:02:36.500,2023-01-12 19:02:35.500,1.0,27.42290853015661,27.42290853015661,253,254
37.3423829828061,-121.926054196548,37.342202834237,-121.926263410973,2023-01-12 19:02:37.500,2023-01-12 19:02:36.500,1.0,27.265892306558065,27.265892306558065,254,255
